17-12-2021 16:13:14,667,17
17-12-2021 16:28:14,712,17
17-12-2021 16:43:14,738,17
17-12-2021 16:58:14,734,18
17-12-2021 17:13:14,708,19
17-12-2021 17:28:14,693,21
17-12-2021 17:43:14,656,21
17-12-2021 17:58:15,729,20
17-12-2021 18:13:15,715,20
17-12-2021 18:28:15,711,19
17-12-2021 18:43:15,691,19
17-12-2021 18:58:15,740,19
17-12-2021 19:13:15,746,19
17-12-2021 19:28:15,766,20
17-12-2021 19:43:15,781,20
17-12-2021 19:58:15,791,20
17-12-2021 20:13:15,821,19
17-12-2021 20:28:15,843,19
17-12-2021 20:43:15,836,19
17-12-2021 20:58:15,946,19
17-12-2021 21:13:16,1041,19
17-12-2021 21:28:16,1081,19
17-12-2021 21:43:16,1092,19
17-12-2021 21:58:16,1006,18
17-12-2021 22:13:16,973,19
17-12-2021 22:28:16,897,20
17-12-2021 22:43:16,878,21
17-12-2021 22:58:16,848,20
17-12-2021 23:13:16,847,20
17-12-2021 23:28:16,828,20
17-12-2021 23:43:16,805,19
17-12-2021 23:58:17,784,19
18-12-2021 00:13:17,783,19
18-12-2021 00:28:17,768,19
18-12-2021 00:43:17,761,19
18-12-2021 00:58:17,756,18
18-12-2021 01:13:17,730,18
18-12-2021 01:28:17,717,18
18-12-2021 01:43:17,699,18
18-12-2021 01:58:17,694,18
18-12-2021 02:13:18,672,18
18-12-2021 02:28:18,663,18
18-12-2021 02:43:18,654,18
18-12-2021 02:58:18,650,18
18-12-2021 03:13:18,636,18
18-12-2021 03:28:18,633,18
18-12-2021 03:43:18,612,18
18-12-2021 03:58:18,610,18
18-12-2021 04:13:18,595,18
18-12-2021 04:28:18,592,18
18-12-2021 04:43:18,584,17
18-12-2021 04:58:19,571,17
18-12-2021 05:13:19,562,17
18-12-2021 05:28:19,553,17
18-12-2021 05:43:19,560,17
18-12-2021 05:58:19,533,17
18-12-2021 06:13:19,536,17
18-12-2021 06:28:19,521,17
18-12-2021 06:43:19,514,17
18-12-2021 06:58:19,502,17
18-12-2021 07:13:19,504,17
18-12-2021 07:28:20,500,17
18-12-2021 07:43:20,505,18
18-12-2021 07:58:20,499,20
18-12-2021 08:13:20,531,21
18-12-2021 08:28:20,567,21
18-12-2021 08:43:20,557,20
18-12-2021 08:58:20,571,19
18-12-2021 09:13:20,567,19
18-12-2021 09:28:20,533,19
18-12-2021 09:43:20,547,19
18-12-2021 09:58:20,536,20
18-12-2021 10:13:20,516,20
18-12-2021 10:28:21,522,20
18-12-2021 10:43:21,512,19
18-12-2021 10:58:21,482,19
18-12-2021 11:13:21,483,19
18-12-2021 11:28:21,536,19
18-12-2021 11:43:21,615,19
18-12-2021 11:58:21,624,19
18-12-2021 12:13:21,628,20
18-12-2021 12:28:21,633,20
18-12-2021 12:43:21,625,20
18-12-2021 12:58:22,643,19
18-12-2021 13:13:22,643,19
18-12-2021 13:28:22,613,19
18-12-2021 13:43:22,681,19
18-12-2021 13:58:22,761,19
18-12-2021 14:13:22,507,19
18-12-2021 14:28:22,558,19
18-12-2021 14:43:22,598,19
18-12-2021 14:58:22,611,20
18-12-2021 15:13:22,633,20
18-12-2021 15:28:23,650,20
18-12-2021 15:43:23,658,19
18-12-2021 15:58:23,651,20
18-12-2021 16:13:23,639,20
18-12-2021 16:28:23,640,20
18-12-2021 16:43:23,634,20
18-12-2021 16:58:23,640,20
18-12-2021 17:13:23,607,19
18-12-2021 17:28:23,588,19
18-12-2021 17:43:24,509,19
18-12-2021 17:58:24,589,19
18-12-2021 18:13:24,651,20
18-12-2021 18:28:24,711,20
18-12-2021 18:43:24,752,20
18-12-2021 18:58:24,805,20
18-12-2021 19:13:24,823,20
18-12-2021 19:28:24,892,20
18-12-2021 19:43:24,963,20
18-12-2021 19:58:24,1044,20
18-12-2021 20:13:25,1131,20
18-12-2021 20:28:25,1173,20
18-12-2021 20:43:25,1279,20
18-12-2021 20:58:25,1500,20
18-12-2021 21:13:25,1654,20
18-12-2021 21:28:25,1722,20
18-12-2021 21:43:25,1864,20
18-12-2021 21:58:25,2000,20
18-12-2021 22:13:25,2000,20
18-12-2021 22:28:26,2000,20
18-12-2021 22:43:26,2000,20
18-12-2021 22:58:26,2000,20
18-12-2021 23:13:26,2000,20
18-12-2021 23:28:26,2000,20
18-12-2021 23:43:26,1904,20
18-12-2021 23:58:26,1907,20
19-12-2021 00:13:26,1995,20
19-12-2021 00:28:26,2000,19
19-12-2021 00:43:26,1978,19
19-12-2021 00:58:26,1897,19
19-12-2021 01:13:26,1859,19
19-12-2021 01:28:26,1815,19
19-12-2021 01:43:27,1746,19
19-12-2021 01:58:27,1701,19
19-12-2021 02:13:27,1648,19
19-12-2021 02:28:27,1617,19
19-12-2021 02:43:27,1551,19
19-12-2021 02:58:27,1528,19
19-12-2021 03:13:27,1480,19
19-12-2021 03:28:27,1461,19
19-12-2021 03:43:27,1421,19
19-12-2021 03:58:27,1394,18
19-12-2021 04:13:27,1326,18
19-12-2021 04:28:28,1291,18
19-12-2021 04:43:28,1278,18
19-12-2021 04:58:28,1227,18
19-12-2021 05:13:28,1213,18
19-12-2021 05:28:28,1161,18
19-12-2021 05:43:28,1131,18
19-12-2021 05:58:28,1078,18
19-12-2021 06:13:28,1058,18
19-12-2021 06:28:28,1006,18
19-12-2021 06:43:28,984,18
19-12-2021 06:58:28,970,18
19-12-2021 07:13:29,915,18
19-12-2021 07:28:29,898,18
19-12-2021 07:43:29,882,18
19-12-2021 07:58:29,856,18
19-12-2021 08:13:29,849,18
19-12-2021 08:28:29,849,19
19-12-2021 08:43:29,837,21
19-12-2021 08:58:29,803,20
19-12-2021 09:13:29,788,20
19-12-2021 09:28:29,792,20
19-12-2021 09:43:29,717,19
19-12-2021 09:58:30,684,19
19-12-2021 10:13:30,705,19
19-12-2021 10:28:30,729,20
19-12-2021 10:43:30,710,20
19-12-2021 10:58:30,717,20
19-12-2021 11:13:30,715,20
19-12-2021 11:28:30,703,19
19-12-2021 11:43:30,702,19
19-12-2021 11:58:30,688,19
19-12-2021 12:13:30,674,19
19-12-2021 12:28:31,676,19
19-12-2021 12:43:31,677,19
19-12-2021 12:58:31,662,19
19-12-2021 13:13:31,701,19
19-12-2021 13:28:31,712,18
19-12-2021 13:43:31,731,18
19-12-2021 13:58:31,750,18
19-12-2021 14:13:31,763,18
19-12-2021 14:28:31,800,18
19-12-2021 14:43:31,800,18
19-12-2021 14:58:31,817,18
19-12-2021 15:13:31,821,18
19-12-2021 15:28:32,804,18
19-12-2021 15:43:32,820,18
19-12-2021 15:58:32,830,18
19-12-2021 16:13:32,826,18
19-12-2021 16:28:32,837,18
19-12-2021 16:43:32,816,18
19-12-2021 16:58:32,853,18
19-12-2021 17:13:32,847,18
19-12-2021 17:28:32,825,18
19-12-2021 17:43:32,793,20
19-12-2021 17:58:32,771,21
19-12-2021 18:13:32,726,20
19-12-2021 18:28:33,691,20
19-12-2021 18:43:33,645,20
19-12-2021 18:58:33,771,20
19-12-2021 19:13:33,883,19
19-12-2021 19:28:33,959,19
19-12-2021 19:43:33,1088,19
19-12-2021 19:58:33,1134,19
19-12-2021 20:13:33,1129,21
19-12-2021 20:28:33,1164,22
19-12-2021 20:43:34,1169,21
19-12-2021 20:58:34,1080,21
19-12-2021 21:13:34,1247,20
19-12-2021 21:28:34,1328,20
19-12-2021 21:43:34,1462,20
19-12-2021 21:58:34,1570,20
19-12-2021 22:13:34,1513,20
19-12-2021 22:28:34,1019,19
19-12-2021 22:43:34,1278,20
19-12-2021 22:58:34,1186,20
19-12-2021 23:13:34,1167,20
19-12-2021 23:28:34,1151,20
19-12-2021 23:43:34,1130,20
19-12-2021 23:58:35,1102,20
20-12-2021 00:13:35,1084,19
20-12-2021 00:28:35,1036,19
20-12-2021 00:43:35,1030,19
20-12-2021 00:58:35,998,19
20-12-2021 01:13:35,964,19
20-12-2021 01:28:35,965,19
20-12-2021 01:43:35,916,19
20-12-2021 01:58:35,885,19
20-12-2021 02:13:35,891,19
20-12-2021 02:28:35,883,19
20-12-2021 02:43:36,878,18
20-12-2021 02:58:36,859,18
20-12-2021 03:13:36,843,18
20-12-2021 03:28:36,826,18
20-12-2021 03:43:36,817,18
20-12-2021 03:58:36,800,18
20-12-2021 04:13:36,788,18
20-12-2021 04:28:36,768,18
20-12-2021 04:43:36,757,18
20-12-2021 04:58:36,735,18
20-12-2021 05:13:37,727,18
20-12-2021 05:28:37,714,18
20-12-2021 05:43:37,711,18
20-12-2021 05:58:37,685,18
20-12-2021 06:13:37,686,18
20-12-2021 06:28:37,675,18
20-12-2021 06:43:37,642,18
20-12-2021 06:58:37,623,19
20-12-2021 07:13:37,619,20
20-12-2021 07:28:37,623,21
20-12-2021 07:43:37,576,20
20-12-2021 07:58:37,580,20
20-12-2021 08:13:38,580,20
20-12-2021 08:28:38,582,20
20-12-2021 08:43:38,611,19
20-12-2021 08:58:38,625,19
20-12-2021 09:13:38,613,19
20-12-2021 09:28:38,605,19
20-12-2021 09:43:38,612,19
20-12-2021 09:58:38,610,18
20-12-2021 10:13:38,633,18
20-12-2021 10:28:39,633,18
20-12-2021 10:43:39,677,18
20-12-2021 10:58:39,626,20
20-12-2021 11:13:39,621,21
20-12-2021 11:28:39,602,20
20-12-2021 11:43:39,624,20
20-12-2021 11:58:39,598,19
20-12-2021 12:13:39,651,19
20-12-2021 12:28:39,667,19
20-12-2021 12:43:40,465,17
20-12-2021 12:58:40,521,19
20-12-2021 13:13:40,562,20
20-12-2021 13:28:40,533,20
20-12-2021 13:43:40,604,20
20-12-2021 13:58:40,591,19
20-12-2021 14:13:40,609,19
20-12-2021 14:28:40,631,19
20-12-2021 14:43:41,559,19
20-12-2021 14:58:41,530,19
20-12-2021 15:13:41,617,19
20-12-2021 15:28:41,690,19
20-12-2021 15:43:41,629,19
20-12-2021 15:58:41,621,19
20-12-2021 16:13:41,652,19
20-12-2021 16:28:41,696,18
20-12-2021 16:43:41,766,18
20-12-2021 16:58:41,803,18
20-12-2021 17:13:41,804,18
20-12-2021 17:28:42,857,18
20-12-2021 17:43:42,780,18
20-12-2021 17:58:42,676,18
20-12-2021 18:13:42,673,18
20-12-2021 18:28:42,668,18
20-12-2021 18:43:42,739,18
20-12-2021 18:58:42,784,18
20-12-2021 19:13:42,829,18
20-12-2021 19:28:42,942,18
20-12-2021 19:43:43,979,18
20-12-2021 19:58:43,980,18
20-12-2021 20:13:43,977,18
20-12-2021 20:28:43,1060,18
20-12-2021 20:43:43,1032,18
20-12-2021 20:58:43,1028,18
20-12-2021 21:13:43,1012,18
20-12-2021 21:28:43,1052,18
20-12-2021 21:43:43,1115,18
20-12-2021 21:58:43,1145,18
20-12-2021 22:13:44,1141,18
20-12-2021 22:28:44,1060,18
20-12-2021 22:43:44,1034,19
20-12-2021 22:58:44,999,19
20-12-2021 23:13:44,1037,19
20-12-2021 23:28:44,1051,18
20-12-2021 23:43:44,974,18
20-12-2021 23:58:44,881,18
21-12-2021 00:13:44,849,18
21-12-2021 00:28:45,826,18
21-12-2021 00:43:45,821,18
21-12-2021 00:58:45,787,18
21-12-2021 01:13:45,772,18
21-12-2021 01:28:45,753,17
21-12-2021 01:43:45,731,17
21-12-2021 01:58:45,702,17
21-12-2021 02:13:45,694,17
21-12-2021 02:28:45,674,17
21-12-2021 02:43:46,658,17
21-12-2021 02:58:46,646,17
21-12-2021 03:13:46,636,17
21-12-2021 03:28:46,624,17
21-12-2021 03:43:46,602,17
21-12-2021 03:58:46,590,17
21-12-2021 04:13:46,581,17
21-12-2021 04:28:46,570,17
21-12-2021 04:43:46,551,17
21-12-2021 04:58:46,541,17
21-12-2021 05:13:46,523,17
21-12-2021 05:28:47,546,17
21-12-2021 05:43:47,533,17
21-12-2021 05:58:47,526,16
21-12-2021 06:13:47,518,16
21-12-2021 06:28:47,502,16
21-12-2021 06:43:47,491,16
21-12-2021 06:58:47,484,17
21-12-2021 07:13:47,448,19
21-12-2021 07:28:47,420,20
21-12-2021 07:43:47,484,21
21-12-2021 07:58:47,452,21
21-12-2021 08:13:48,506,20
21-12-2021 08:28:48,519,19
21-12-2021 08:43:48,504,19
21-12-2021 08:58:48,504,19
21-12-2021 09:13:48,537,19
21-12-2021 09:28:48,517,18
21-12-2021 09:43:48,510,18
21-12-2021 09:58:48,509,18
21-12-2021 10:13:48,484,17
21-12-2021 10:28:48,473,17
21-12-2021 10:43:49,464,17
21-12-2021 10:58:49,448,17
21-12-2021 11:13:49,448,17
21-12-2021 11:28:49,438,17
21-12-2021 11:43:49,414,17
21-12-2021 11:58:49,414,17
21-12-2021 12:13:49,416,18
21-12-2021 12:28:49,433,20
21-12-2021 12:43:49,444,21
21-12-2021 12:58:49,430,21
21-12-2021 13:13:49,409,20
21-12-2021 13:28:49,425,20
21-12-2021 13:43:50,417,20
21-12-2021 13:58:50,408,19
21-12-2021 14:13:50,407,19
21-12-2021 14:28:50,405,19
21-12-2021 14:43:50,406,20
21-12-2021 14:58:50,405,20
21-12-2021 15:13:50,401,20
21-12-2021 15:28:50,400,19
21-12-2021 15:43:50,402,19
21-12-2021 15:58:50,403,19
21-12-2021 16:13:51,404,19
21-12-2021 16:28:51,402,19
21-12-2021 16:43:51,403,21
21-12-2021 16:58:51,401,20
21-12-2021 17:13:51,402,19
21-12-2021 17:28:51,404,19
21-12-2021 17:43:51,402,19
21-12-2021 17:58:51,401,19
21-12-2021 18:13:51,402,19
21-12-2021 18:28:51,450,19
21-12-2021 18:43:51,444,20
21-12-2021 18:58:51,472,21
21-12-2021 19:13:52,506,20
21-12-2021 19:28:52,551,20
21-12-2021 19:43:52,606,20
21-12-2021 19:58:52,645,19
21-12-2021 20:13:52,666,19
21-12-2021 20:28:52,722,19
21-12-2021 20:43:52,736,19
21-12-2021 20:58:52,806,18
21-12-2021 21:13:53,844,18
21-12-2021 21:28:53,868,18
21-12-2021 21:43:53,805,18
21-12-2021 21:58:53,780,18
21-12-2021 22:13:53,735,18
21-12-2021 22:28:53,678,20
21-12-2021 22:43:53,707,20
21-12-2021 22:58:53,722,19
21-12-2021 23:13:53,728,19
21-12-2021 23:28:53,727,19
21-12-2021 23:43:53,702,18
21-12-2021 23:58:54,672,18
22-12-2021 00:13:54,665,18
22-12-2021 00:28:54,637,18
22-12-2021 00:43:54,615,18
22-12-2021 00:58:54,604,18
22-12-2021 01:13:54,598,17
22-12-2021 01:28:54,569,17
22-12-2021 01:43:54,568,17
22-12-2021 01:58:54,538,17
22-12-2021 02:13:54,519,17
22-12-2021 02:28:54,513,17
22-12-2021 02:43:54,489,17
22-12-2021 02:58:54,476,17
22-12-2021 03:13:55,470,17
22-12-2021 03:28:55,462,17
22-12-2021 03:43:55,442,17
22-12-2021 03:58:55,436,17
22-12-2021 04:13:55,418,17
22-12-2021 04:28:55,409,17
22-12-2021 04:43:55,407,17
22-12-2021 04:58:55,414,17
22-12-2021 05:13:55,413,16
22-12-2021 05:28:55,407,16
22-12-2021 05:43:55,405,16
22-12-2021 05:58:55,404,16
22-12-2021 06:13:56,406,16
22-12-2021 06:28:56,402,16
22-12-2021 06:43:56,404,16
22-12-2021 06:58:56,402,17
22-12-2021 07:13:56,402,19
22-12-2021 07:28:56,402,20
22-12-2021 07:43:56,403,21
22-12-2021 07:58:56,403,21
22-12-2021 08:13:57,403,20
22-12-2021 08:28:57,404,19
22-12-2021 08:43:57,404,19
22-12-2021 08:58:57,403,19
22-12-2021 09:13:57,405,18
22-12-2021 09:28:57,402,18
22-12-2021 09:43:57,403,17
22-12-2021 09:58:57,402,17
22-12-2021 10:13:58,404,17
22-12-2021 10:28:58,403,17
22-12-2021 10:43:58,400,17
22-12-2021 10:58:58,400,17
22-12-2021 11:13:58,401,18
22-12-2021 11:28:58,402,19
22-12-2021 11:43:58,404,20
22-12-2021 11:58:58,401,21
22-12-2021 12:13:58,401,20
22-12-2021 12:28:58,401,19
22-12-2021 12:43:58,400,19
22-12-2021 12:58:59,403,19
22-12-2021 13:13:59,403,19
22-12-2021 13:28:59,402,19
22-12-2021 13:43:59,408,19
22-12-2021 13:58:59,403,19
22-12-2021 14:13:59,403,19
22-12-2021 14:28:59,404,19
22-12-2021 14:43:59,402,18
22-12-2021 14:58:59,400,18
22-12-2021 15:14:00,401,18
22-12-2021 15:29:00,402,19
22-12-2021 15:44:00,401,19
22-12-2021 15:59:00,400,19
22-12-2021 16:14:00,404,19
22-12-2021 16:29:00,404,19
22-12-2021 16:44:00,401,19
22-12-2021 16:59:00,403,19
22-12-2021 17:14:00,401,19
22-12-2021 17:29:00,401,19
22-12-2021 17:44:00,402,18
22-12-2021 17:59:01,402,19
22-12-2021 18:14:01,403,18
22-12-2021 18:29:01,400,18
22-12-2021 18:44:01,400,18
22-12-2021 18:59:01,403,18
22-12-2021 19:14:01,427,18
22-12-2021 19:29:01,432,19
22-12-2021 19:44:01,470,20
22-12-2021 19:59:01,491,20
22-12-2021 20:14:01,481,20
22-12-2021 20:29:02,483,19
22-12-2021 20:44:02,520,19
22-12-2021 20:59:02,576,19
22-12-2021 21:14:02,573,19
22-12-2021 21:29:02,585,18
22-12-2021 21:44:02,568,18
22-12-2021 21:59:02,536,18
22-12-2021 22:14:02,603,18
22-12-2021 22:29:02,480,18
22-12-2021 22:44:02,463,19
22-12-2021 22:59:03,491,19
22-12-2021 23:14:03,517,18
22-12-2021 23:29:03,536,18
22-12-2021 23:44:03,517,18
22-12-2021 23:59:03,532,18
23-12-2021 00:14:03,527,18
23-12-2021 00:29:03,520,18
23-12-2021 00:44:03,521,18
23-12-2021 00:59:03,510,17
23-12-2021 01:14:04,494,17
23-12-2021 01:29:04,476,17
23-12-2021 01:44:04,468,17
23-12-2021 01:59:04,443,17
23-12-2021 02:14:04,437,17
23-12-2021 02:29:04,418,17
23-12-2021 02:44:04,408,17
23-12-2021 02:59:04,407,17
23-12-2021 03:14:04,404,17
23-12-2021 03:29:04,400,17
23-12-2021 03:44:04,404,16
23-12-2021 03:59:05,405,16
23-12-2021 04:14:05,403,16
23-12-2021 04:29:05,400,16
23-12-2021 04:44:05,402,16
23-12-2021 04:59:05,401,16
23-12-2021 05:14:05,402,16
23-12-2021 05:29:05,404,16
23-12-2021 05:44:05,402,16
23-12-2021 05:59:05,402,16
23-12-2021 06:14:06,400,16
23-12-2021 06:29:06,400,16
23-12-2021 06:44:06,404,16
23-12-2021 06:59:06,401,17
23-12-2021 07:14:06,404,19
23-12-2021 07:29:06,403,20
23-12-2021 07:44:06,400,21
23-12-2021 07:59:06,400,21
23-12-2021 08:14:06,401,20
23-12-2021 08:29:06,402,19
23-12-2021 08:44:07,404,19
23-12-2021 08:59:07,400,19
23-12-2021 09:14:07,403,18
23-12-2021 09:29:07,402,18
23-12-2021 09:44:07,402,18
23-12-2021 09:59:07,404,17
23-12-2021 10:14:07,400,17
23-12-2021 10:29:07,402,17
23-12-2021 10:44:07,400,17
23-12-2021 10:59:07,404,17
23-12-2021 11:14:07,402,17
23-12-2021 11:29:08,400,16
23-12-2021 11:44:08,403,16
23-12-2021 11:59:08,402,16
23-12-2021 12:14:08,401,16
23-12-2021 12:29:08,400,18
23-12-2021 12:44:08,404,19
23-12-2021 12:59:08,403,20
23-12-2021 13:14:08,402,20
23-12-2021 13:29:08,404,19
23-12-2021 13:44:08,401,19
23-12-2021 13:59:09,400,19
23-12-2021 14:14:09,404,18
23-12-2021 14:29:09,402,18
23-12-2021 14:44:09,401,18
23-12-2021 14:59:09,400,19
23-12-2021 15:14:09,401,20
23-12-2021 15:29:09,404,19
23-12-2021 15:44:09,402,19
23-12-2021 15:59:10,400,18
23-12-2021 16:14:10,403,18
23-12-2021 16:29:10,402,18
23-12-2021 16:44:10,400,18
23-12-2021 16:59:10,403,19
23-12-2021 17:14:10,400,20
23-12-2021 17:29:10,403,21
23-12-2021 17:44:10,400,21
23-12-2021 17:59:10,401,20
23-12-2021 18:14:11,409,19
23-12-2021 18:29:11,469,19
23-12-2021 18:44:11,494,19
23-12-2021 18:59:11,488,19
23-12-2021 19:14:11,518,20
23-12-2021 19:29:11,402,20
23-12-2021 19:44:11,403,20
23-12-2021 19:59:11,426,20
23-12-2021 20:14:11,494,19
23-12-2021 20:29:11,554,19
23-12-2021 20:44:11,645,19
23-12-2021 20:59:12,664,19
23-12-2021 21:14:12,705,19
23-12-2021 21:29:12,764,18
23-12-2021 21:44:12,807,18
23-12-2021 21:59:12,470,19
23-12-2021 22:14:12,400,18
23-12-2021 22:29:12,404,18
23-12-2021 22:44:12,403,17
23-12-2021 22:59:13,402,17
23-12-2021 23:14:13,403,16
23-12-2021 23:29:13,400,17
23-12-2021 23:44:13,400,18
23-12-2021 23:59:13,404,18
24-12-2021 00:14:13,401,18
24-12-2021 00:29:13,401,18
24-12-2021 00:44:13,400,18
24-12-2021 00:59:13,403,18
24-12-2021 01:14:13,408,18
24-12-2021 01:29:14,403,17
24-12-2021 01:44:14,405,17
24-12-2021 01:59:14,401,17
24-12-2021 02:14:14,402,17
24-12-2021 02:29:14,403,17
24-12-2021 02:44:14,400,17
24-12-2021 02:59:14,404,17
24-12-2021 03:14:14,401,17
24-12-2021 03:29:14,401,17
24-12-2021 03:44:14,401,17
24-12-2021 03:59:15,403,17
24-12-2021 04:14:15,403,17
24-12-2021 04:29:15,403,17
24-12-2021 04:44:15,401,17
24-12-2021 04:59:15,400,17
24-12-2021 05:14:15,404,17
24-12-2021 05:29:15,403,17
24-12-2021 05:44:15,402,17
24-12-2021 05:59:15,401,17
24-12-2021 06:14:15,402,17
24-12-2021 06:29:15,402,17
24-12-2021 06:44:16,401,17
24-12-2021 06:59:16,402,18
24-12-2021 07:14:16,401,19
24-12-2021 07:29:16,402,20
24-12-2021 07:44:16,400,21
24-12-2021 07:59:16,402,21
24-12-2021 08:14:16,402,17
24-12-2021 08:29:16,403,17
24-12-2021 08:44:16,403,17
24-12-2021 08:59:16,402,17
24-12-2021 09:14:16,403,19
24-12-2021 09:29:17,404,20
24-12-2021 09:44:17,403,20
24-12-2021 09:59:17,402,21
24-12-2021 10:14:17,400,20
24-12-2021 10:29:17,403,20
24-12-2021 10:44:17,402,20
24-12-2021 10:59:17,401,20
24-12-2021 11:14:17,404,20
24-12-2021 11:29:17,403,20
24-12-2021 11:44:17,400,20
24-12-2021 11:59:17,401,20
24-12-2021 12:14:18,400,20
24-12-2021 12:29:18,400,20
24-12-2021 12:44:18,400,20
24-12-2021 12:59:18,400,20
24-12-2021 13:14:18,401,20
24-12-2021 13:29:18,402,20
24-12-2021 13:44:18,402,20
24-12-2021 13:59:18,403,20
24-12-2021 14:14:18,403,20
24-12-2021 14:29:18,402,19
24-12-2021 14:44:18,402,20
24-12-2021 14:59:19,404,20
24-12-2021 15:14:19,401,20
24-12-2021 15:29:19,404,20
24-12-2021 15:44:19,403,20
24-12-2021 15:59:19,406,20
24-12-2021 16:14:19,403,19
24-12-2021 16:29:19,402,19
24-12-2021 16:44:19,401,19
24-12-2021 16:59:19,404,19
24-12-2021 17:14:19,402,19
24-12-2021 17:29:19,403,19
24-12-2021 17:44:20,400,19
24-12-2021 17:59:20,400,19
24-12-2021 18:14:20,402,19
24-12-2021 18:29:20,409,19
24-12-2021 18:44:20,452,19
24-12-2021 18:59:20,475,19
24-12-2021 19:14:20,517,19
24-12-2021 19:29:20,479,19
24-12-2021 19:44:21,481,19
24-12-2021 19:59:21,506,19
24-12-2021 20:14:21,524,19
24-12-2021 20:29:21,544,19
24-12-2021 20:44:21,590,20
24-12-2021 20:59:21,540,19
24-12-2021 21:14:21,528,19
24-12-2021 21:29:21,442,19
24-12-2021 21:44:21,470,19
24-12-2021 21:59:22,467,19
24-12-2021 22:14:22,451,19
24-12-2021 22:29:22,448,19
24-12-2021 22:44:22,449,19
24-12-2021 22:59:22,442,19
24-12-2021 23:14:22,402,18
24-12-2021 23:29:22,421,19
24-12-2021 23:44:22,443,19
24-12-2021 23:59:22,477,19
25-12-2021 00:14:22,535,19
25-12-2021 00:29:23,540,19
25-12-2021 00:44:23,517,19
25-12-2021 00:59:23,506,19
25-12-2021 01:14:23,507,19
25-12-2021 01:29:23,488,19
25-12-2021 01:44:23,478,19
25-12-2021 01:59:23,462,19
25-12-2021 02:14:23,446,19
25-12-2021 02:29:23,437,19
25-12-2021 02:44:23,427,19
25-12-2021 02:59:24,413,19
25-12-2021 03:14:24,414,18
25-12-2021 03:29:24,408,18
25-12-2021 03:44:24,407,18
25-12-2021 03:59:24,406,18
25-12-2021 04:14:24,404,18
25-12-2021 04:29:24,404,18
25-12-2021 04:44:24,402,18
25-12-2021 04:59:25,400,18
25-12-2021 05:14:25,402,18
25-12-2021 05:29:25,401,18
25-12-2021 05:44:25,404,18
25-12-2021 05:59:25,402,18
25-12-2021 06:14:25,404,18
25-12-2021 06:29:25,402,18
25-12-2021 06:44:25,404,18
25-12-2021 06:59:25,402,18
25-12-2021 07:14:25,403,18
25-12-2021 07:29:25,402,18
25-12-2021 07:44:26,404,18
25-12-2021 07:59:26,402,18
25-12-2021 08:14:26,404,18
25-12-2021 08:29:26,402,18
25-12-2021 08:44:26,402,18
25-12-2021 08:59:26,403,18
25-12-2021 09:14:26,403,18
